phases of 900 antenna elements 
for inverse design comparison results of array factor in Fig. 7
Original phases : P1
Predicted phases:  P2

  P1                             P2
-42.47 		180
-121.42 		55.23
-118.18 		98.12
141.97 		-54.94
130.09 		-129.6
7.34 		170.64
176.29 		-139.66
-31.69 		149.02
80.75 		-180
29.69 		-82.28
13.96 		24.09
88.28 		-180
102.89 		-174.9
116.59 		-90.73
-118.73 		-136.63
-35.74 		88.69
-118.60 		-117.26
-148.91 		-180
164.06 		-14.23
28.97 		-72.48
110.97 		116.7
-173.27 		-171.01
123.03 		154.17
-64.81 		134.53
-26.58 		-180
-12.57 		-121.05
30.68 		-180
22.09 		-1.8
174.41 		-93.43
-82.58 		44.73
-173.67 		-117.39
83.73 		35.54
-96.79 		-62.08
53.37 		-15.69
169.21 		-180
-115.30 		-165.09
-0.93 		-11.65
-95.61 		123.36
-169.50 		5.22
105.48 		-2.68
-129.65 		180
141.49 		133.04
179.23 		-20.14
114.25 		-49.4
129.10 		0.42
100.41 		-33.81
-168.98 		67.33
71.65 		-145.07
-120.63 		180
-68.70 		129.62
144.04 		19.63
9.26 		-43.36
85.32 		-122.14
30.93 		-180
177.50 		-180
155.36 		17.39
-161.17 		143.39
91.74 		80.55
46.73 		180
-133.18 		180
27.01 		81.99
-77.65 		-180
-165.79 		55.61
4.23 		64.19
15.77 		-180
174.60 		-171.74
153.88 		-180
68.62 		15.4
56.54 		-180
-86.93 		-180
-94.64 		-66.12
-144.48 		-107.89
102.21 		102.16
-128.89 		105.25
37.91 		98.18
96.90 		-14.35
36.50 		42.92
81.37 		127.56
160.24 		173.89
-1.04 		27.86
117.68 		35.43
42.05 		-97.97
-176.84 		-130.81
-124.62 		76.89
-94.57 		-151.43
154.87 		-45.6
-174.53 		-110.41
120.06 		146.19
-155.90 		-34.2
119.76 		-72.43
-16.74 		180
162.40 		-50.18
146.86 		-128.47
-30.22 		54.5
-86.53 		47.17
89.89 		-95.5
-167.46 		-162.82
58.61 		76.64
71.10 		180
110.97 		-180
-67.69 		20.75
-4.76 		-180
-68.24 		-85.02
175.05 		-180
57.57 		153.25
125.57 		-149.63
-83.17 		-112.86
35.60 		71.32
-153.35 		8.76
-107.57 		95.65
-92.09 		24.89
-52.96 		49.51
-174.37 		75.7
58.30 		-121.93
-89.79 		-180
4.00 		61.15
171.92 		5.92
22.23 		72.65
77.92 		-27.17
-63.32 		-122
104.15 		-156.62
84.95 		55.8
-141.64 		147.37
75.39 		-70.13
-56.16 		180
28.01 		10.97
156.83 		-5.18
94.82 		126.48
-98.73 		135.67
-115.81 		156.97
12.77 		-47.82
63.19 		75.43
-162.21 		4.99
-109.11 		180
28.67 		-87.18
-135.99 		50.89
-52.81 		-24.87
-160.05 		-168.78
95.26 		-115.03
81.14 		16.48
-36.79 		-122.36
-33.42 		31.8
-110.08 		75.98
-154.67 		138.99
93.01 		-180
57.52 		68.17
48.59 		-13.99
126.69 		-68.32
177.36 		-106.18
161.95 		-180
50.90 		140.14
174.24 		58.26
-35.68 		-99.01
-49.68 		3.6
-121.47 		57.07
-32.76 		90.02
124.54 		105.4
25.70 		-58.34
-95.49 		30.03
24.51 		-180
157.03 		-158.45
126.85 		26.86
168.71 		180
126.44 		-180
71.90 		46.07
168.18 		77.84
-108.41 		-180
-148.51 		-180
-55.32 		-71.16
-23.96 		57.12
75.07 		58.56
48.14 		-79.8
118.25 		-157.8
-9.04 		11.46
84.63 		21.7
-94.55 		49.45
-10.28 		-180
-30.90 		-180
99.56 		-55.3
59.58 		-20.48
173.29 		-108.55
141.53 		85.02
28.72 		-12.81
-118.36 		4.77
-127.45 		180
-178.02 		8.34
-112.72 		95.18
-72.47 		87.31
-39.22 		-44.16
158.44 		-180
-139.16 		89.04
-17.77 		-159.62
-150.69 		-180
-54.28 		180
-63.88 		69.62
149.51 		48.23
138.41 		96.07
78.77 		-34.8
46.63 		-88.4
82.93 		-180
-43.92 		-153.88
-145.18 		120.32
74.63 		88.07
-36.94 		56.84
126.40 		-87.44
136.14 		-20.57
-19.72 		-90.13
174.59 		132.53
111.69 		-133.58
170.75 		106.35
-128.88 		27.64
-119.43 		-76.74
67.18 		-86.07
12.02 		74.3
170.58 		64.19
-63.63 		28.05
-139.80 		-39.15
53.05 		-109.32
93.08 		66.32
-152.17 		12.8
-126.11 		-50.11
-42.74 		-122.26
62.79 		-48.72
-151.71 		41.23
107.43 		-180
-7.78 		101.5
75.19 		125.01
61.25 		74.94
48.64 		-31.39


