phases of 2500 antenna elements 
for inverse design comparison results of array factor in Fig. 7
Original phases : P1
Predicted phases:  P2

  P1                             P2
59.95 		15.61
20.40 		-118.24
-155.99 		127.22
-69.03 		-19.86
93.49 		3.35
115.19 		-131.85
-12.79 		9.76
19.29 		41.37
39.44 		-77.67
11.44 		83.57
101.63 		-137.18
-110.27 		-180
25.97 		-76.73
-114.23 		28.79
-148.98 		-180
-155.80 		3.89
85.83 		180
81.22 		155.51
5.27 		-13.53
-76.82 		180
2.45 		-180
-49.35 		24.29
-95.85 		-23.04
-4.63 		-32.68
80.21 		57.88
-21.32 		67.93
-80.54 		90.38
9.24 		40.48
-168.53 		-8.77
119.10 		-180
-99.78 		-180
-146.01 		-117.46
55.34 		37.12
162.79 		-56.48
138.93 		153.48
64.28 		-141.73
40.72 		-38.32
72.58 		-88.8
41.56 		25.67
-174.31 		162.88
12.33 		-115.87
-155.51 		-178.29
-8.17 		-0.26
-20.72 		18.58
-94.16 		87.69
-158.12 		-32.51
-16.96 		128.61
-148.09 		180
-118.37 		103.99
-175.42 		-115.83
-153.04 		-7.37
-72.55 		-180
-19.47 		87.98
-117.32 		-171.48
67.74 		-180
126.22 		15.35
-148.00 		-150.72
-173.48 		59.56
-61.25 		119.63
-109.10 		-20.55
-60.26 		45.84
118.07 		-33.34
42.66 		-74.4
-88.32 		-14.06
7.70 		163.35
-133.07 		180
-34.26 		-147.82
28.15 		-67.45
23.40 		6.59
41.98 		180
57.17 		180
-72.02 		-113.29
42.16 		148.13
123.90 		64.35
-115.23 		-180
71.34 		-20.81
165.58 		56.97
-32.15 		78.61
15.76 		154.21
-157.49 		-20.01
165.34 		-116.93
-85.04 		110.27
4.14 		90.89
81.67 		110.18
169.94 		-180
163.36 		5.41
167.76 		-53.94
147.14 		-153.3
60.26 		91.86
98.20 		-180
41.58 		-180
-129.45 		-180
61.96 		34.89
57.79 		-180
-78.15 		87.12
-97.66 		14.24
-106.37 		63.57
107.63 		-84.19
-7.86 		51.7
45.15 		-48.21
-154.04 		-180
-76.01 		92.36
90.88 		-29.78
-142.55 		68.33
70.56 		-0.7
-121.09 		-94.99
145.33 		-94.13
167.72 		180
32.34 		72.67
110.64 		-127.57
131.84 		-71.79
39.64 		180
56.06 		19.64
-15.75 		175.08
-98.90 		180
-155.32 		-87.16
-123.90 		-6.45
47.24 		-14.91
110.44 		-36.95
-50.49 		-24.75
108.76 		-159.9
48.67 		-180
-17.11 		180
-18.47 		-37.58
76.16 		-180
66.51 		-180
160.55 		9.21
68.65 		103.17
-98.13 		70.36
-162.68 		103.36
168.72 		56.14
167.10 		7.31
55.63 		-180
36.81 		-107.91
-87.49 		7.54
63.65 		31.08
175.21 		41.85
-99.19 		-13.61
26.14 		71.73
109.59 		-29.54
161.18 		-69.65
158.53 		26.1
-95.79 		155.81
-3.77 		-180
-78.37 		-152.61
116.14 		-67.36
169.64 		-22.17
-0.53 		66.11
69.11 		180
46.15 		-180
-177.94 		-62.75
86.47 		125.34
