phases of 100 antenna elements 
for inverse design comparison results of array factor in Fig. 7
Original phases : P1
Predicted phases:  P2

  P1                             P2
120.33 		33.27
-62.17 		180
122.79 		-180
-85.58 		18.24
120.32 		132.21
-45.62 		-114.78
-6.58 		-180
16.44 		147.34
-111.27 		-64.11
-177.37 		43.22
-166.31 		141.9
47.29 		48.92
-175.92 		30.28
-101.10 		128.89
115.33 		170.04
163.84 		-140.2
-75.44 		-68.98
-11.78 		-155.82
120.82 		180
-58.17 		-83.15
177.29 		29.22
149.54 		-10.96
-16.66 		104.88
-65.89 		-180
140.12 		77.38
20.03 		59.84
-60.58 		-103.79
134.20 		180
136.46 		32.81
-37.92 		100.7
69.78 		-148.28
15.22 		11.3
-91.06 		123.52
-47.88 		-72.01
-48.38 		-180
-154.99 		-55.05
61.92 		-13.75
118.35 		-159.62
-81.62 		-146.34
-17.00 		58.93
-44.70 		180
-20.61 		-65.48
10.66 		-139.97
168.73 		159.61
-146.68 		-166.92
-118.40 		50.68
90.38 		89.96
68.14 		0.58
166.97 		-133.59
-105.87 		138.97
31.06 		-58.85
132.14 		-103.89
-162.81 		65.84
117.43 		89.37
-122.67 		83.98
-56.42 		14.68
131.15 		85.3
155.88 		159.08
82.19 		110.12
-145.29 		-132.72
163.20 		-34.55
-0.80 		-179.63
-160.74 		-68.93
-131.75 		40.3
75.91 		-180
147.66 		95.96
29.16 		5.13
34.23 		-180
-50.02 		57.32
146.07 		-50.33
162.47 		-9.5
-161.35 		-78.41
-47.38 		61.95
-149.71 		47.4
17.26 		153.19
19.38 		125.54
-68.68 		-21.84
164.04 		82.43
21.64 		134.35
-148.93 		-51.36
-80.80 		103.92
-81.66 		76.15
-153.71 		180
148.51 		180
-82.09 		45.06
152.88 		-111.96
-94.17 		165.7
106.66 		-66.67
-140.50 		-13.76
53.92 		180
149.97 		63.38
-63.97 		-127.48
-150.41 		17.5
-162.91 		-36.86
131.24 		-180
37.08 		63.6
-8.72 		-81.99
160.40 		-180
-62.32 		75.61
-34.12 		-113.23
33.54 		68.64
92.67 		80.85
-151.31 		137.46
17.20 		-53.53
88.64 		-132.55
-99.01 		-180
-106.18 		-13.99
84.04 		-94.78
178.12 		-30.02
-55.22 		116.63
-56.09 		26.5
-178.85 		-153.21
168.13 		93.7
171.58 		171.84
166.71 		-139.86
162.10 		0.37
179.90 		-49.48
-161.47 		-180
-10.94 		-95.8
10.18 		-97.59
46.86 		111.45
21.47 		-10.14
-179.04 		-48.86
75.93 		83.91
-24.91 		17.63
-125.91 		73.57
60.11 		179.73
-131.62 		-122.69
-177.45 		-180
43.97 		-102.32
-175.09 		125.15
-120.02 		180
